,raw_name,label,pre_class_win0,pre_class_win1,pre_class_win2,pre_class_win3,pre_class_win4,pre_class_win5,pre_class_win6,pre_class_win7,pre_class_win8,pre_class_win9,pre_class_win10,pre_class_win11,pre_class_win12,pre_class_win13,pre_class_win14,pre_class_win15,pre_class_win16,pre_class_win17,pre_class_win18,pre_class_win19,pre_class_win20,pre_class_win21,pre_class_win22,pre_class_win23,pre_class_win24,pre_prob_win0,pre_prob_win1,pre_prob_win2,pre_prob_win3,pre_prob_win4,pre_prob_win5,pre_prob_win6,pre_prob_win7,pre_prob_win8,pre_prob_win9,pre_prob_win10,pre_prob_win11,pre_prob_win12,pre_prob_win13,pre_prob_win14,pre_prob_win15,pre_prob_win16,pre_prob_win17,pre_prob_win18,pre_prob_win19,pre_prob_win20,pre_prob_win21,pre_prob_win22,pre_prob_win23,pre_prob_win24,label
175,B20181008sunyt_TPD_DIA_vb31_5_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.00173833,0.22895218,0.196757,0.17202157,0.000626072,0.3089546,0.000698413,0.37920138,0.012196723,0.02012163,0.31709287,1.73E-05,0.000356354,0.001034868,2.66E-05,0.005579981,0.5512611,0.017336832,0.000935872,5.02E-05,4.25E-05,0.009701814,8.38E-06,4.56E-05,0.00086547,0
176,B20180813sunyt_TPD_DIA_b59_9_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.99834824,0.98742175,0.93296736,0.7659167,0.9999989,0.93296546,0.9998173,0.97721976,0.80298334,0.9999857,0.99672407,0.91197205,0.9999558,0.9881287,0.9999763,0.9976078,0.98294675,0.99055976,0.98905176,0.9999968,0.94836336,0.9996691,0.9999784,0.96455306,0.9999778,1
177,B20181001sunyt_TPD_DIA_vb25_11_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.37879303,0.1074678,0.14680798,0.24188241,6.77E-06,0.30195412,9.82E-05,0.07258193,0.008403636,1.91E-05,0.010263307,5.80E-06,3.95E-05,0.00176089,0.000162306,0.009278045,0.17485076,0.019990467,0.03445114,3.49E-05,0.009113064,0.000669408,0.15157628,8.64E-05,0.000852224,0
178,B20180624sunyt_TPD_DIA_b54_2_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.00129816,0.11128959,0.069456846,0.07921259,2.18E-06,0.0658213,0.00010727,0.050416637,0.46302363,1.01E-05,0.009357706,5.42E-05,0.000100843,0.002494754,2.22E-05,0.008146496,0.15482853,0.015658077,0.001212898,6.79E-05,0.000120298,0.000510821,3.92E-05,9.44E-05,3.13E-05,0
179,C20180924sunyt_TPD_DIA_vb11_3_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,0.31040856,0.24921525,0.40407696,0.46199423,0.003242383,0.17060764,0.99815327,0.378342,0.3688939,0.23415902,0.09040226,0.9937338,0.9692645,0.602138,0.10032904,0.9324043,0.39449593,0.055136703,0.011029954,0.7233037,0.002234243,0.016483592,0.008863283,0.8497906,0.003195084,0
180,B20180821sunyt_TPD_DIA_b60_11_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000419951,0.07976647,0.06799825,0.05978231,5.37E-06,0.20840746,9.53E-05,0.017347988,0.10309067,0.01324818,0.028247064,3.67E-05,2.82E-05,0.009535321,0.003891464,0.050855707,0.08838975,0.089605324,0.002054319,0.30645642,5.13E-06,0.000585992,3.08E-06,8.78E-06,5.36E-05,0
181,B20180825sunyt_TPD_DIA_b21_5_1_350_1800_B,B,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.4187098,0.19427551,0.2606564,0.58352906,6.34E-06,0.23434085,0.002993841,0.23992914,0.082747675,0.9978005,0.118327886,0.000128544,0.000396246,0.36302742,0.041690867,0.037197307,0.4593573,0.14053698,0.028475448,0.000623354,0.013592951,0.038547352,0.000315801,3.00E-06,0.18639852,0
182,C20181003sunyt_TPD_DIA_vb30_13_1_350_1800_M,M,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Malignant,Benign,Benign,Malignant,Benign,Benign,Benign,0.02869913,0.76473296,0.34188038,0.3054649,0.01554356,0.23292771,0.012889288,0.07391197,0.80767363,0.024120841,0.026470996,0.003879913,0.00685929,0.58701694,0.9963715,0.6321302,0.44793,0.18097329,0.87149346,0.13639812,0.000679276,0.9265877,9.51E-05,0.002764352,0.3094227,1
183,A20180924sunyt_TPD_DIA_vb12_10_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000130192,0.011207721,0.12384484,0.11362953,2.91E-05,0.07571779,5.17E-05,0.49342912,0.001323095,7.27E-06,0.0029039,6.12E-06,0.022550149,0.69736934,2.54E-05,0.03577534,0.12523717,0.022101808,0.024751995,0.000478834,7.56E-05,0.00091573,1.62E-05,0.002473899,7.20E-06,0
184,C20181001sunyt_TPD_DIA_vb28_15_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000428209,0.19678102,0.23266953,0.17782702,0.005886764,0.09647155,0.00057848,0.0681744,0.04489048,0.002667355,0.69136155,0.1655685,0.001618862,0.11391165,8.98E-05,0.03711207,0.15409356,0.18800981,0.03420037,6.27E-05,6.29E-06,0.000661992,6.93E-06,9.41E-06,0.007488243,0
185,B20180901sunyt_TPD_DIA_b72_10_1_350_1800_B,B,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Malignant,Benign,Malignant,Malignant,Benign,Benign,Malignant,Malignant,Benign,Malignant,Benign,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.20983727,0.30745465,0.5043391,0.67628896,0.006679468,0.48620674,0.18833084,0.6636387,0.47303712,0.9998733,0.6514748,0.4779433,0.0026426,0.6364354,0.95631635,0.4706754,0.7011083,0.030940711,0.4425302,0.8700455,0.99779,0.9567993,0.9991049,0.981739,0.9996711,0
186,B20180731sunyt_TPD_DIA_b82_7_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.99466187,0.98694974,0.9247969,0.822554,0.99999714,0.96288335,0.9997619,0.9930091,0.9964443,0.99998903,0.99301493,0.99998534,0.9999672,0.98912114,0.9999865,0.99706846,0.97008944,0.9882437,0.9988078,0.9999727,0.99989617,0.99902415,0.9999939,0.9999906,0.99996114,1
187,A20180929sunyt_TPD_DIA_vb18_14_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000109565,0.14955708,0.21418491,0.15244974,1.32E-05,0.22806624,7.05E-05,0.058083266,0.034254037,0.007538842,0.07090986,6.07E-06,0.000740885,0.123388216,0.000107464,0.019097732,0.36413923,0.004395998,0.000560858,4.55E-06,0.000171138,0.001970579,4.19E-06,6.84E-06,2.97E-05,0
188,B20181002sunyt_TPD_DIA_vb26_9_1_350_1800_M,M,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Malignant,Benign,Malignant,Malignant,Benign,Malignant,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,0.014351498,0.23270051,0.30756408,0.60175717,0.000130843,0.3639664,0.02914955,0.7150648,0.026951604,0.7548668,0.2617505,0.77201134,0.011773904,0.61884576,0.9976786,0.19060251,0.68083805,0.061276063,0.018914247,0.6278758,0.000740229,0.000497516,6.92E-05,0.001513852,0.000465758,1
189,B20180731sunyt_TPD_DIA_b82_12_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.8925027,0.6453826,0.8321188,0.7527003,0.9999907,0.9444115,0.9981102,0.84165967,0.9934696,0.9999422,0.86429876,0.9988686,0.9998714,0.9746149,0.99626833,0.64303,0.7641908,0.97794807,0.99799854,0.9192686,0.99992764,0.99626344,0.9999981,0.99999523,0.99991727,1
190,B20180924sunyt_TPD_DIA_vb8_3_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Benign,Benign,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Benign,0.5904431,0.69373983,0.7127002,0.6490057,0.7976778,0.8193871,0.99929416,0.7230704,0.5753846,0.999979,0.9048323,0.9999441,0.9999559,0.26150727,0.9987907,0.21197674,0.46168572,0.04007713,0.9473748,0.9998883,0.9443367,0.5122095,0.006747798,0.99772424,0.029432923,1
191,B20180901sunyt_TPD_DIA_b68_7_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.9963213,0.9288133,0.73150796,0.67576426,0.9999633,0.94280833,0.9991393,0.96403927,0.978084,0.99990785,0.83589363,0.9999672,0.99979526,0.9964239,0.99931216,0.9795672,0.788836,0.99338055,0.6088391,0.9999554,0.9995029,0.989901,0.99996746,0.9964013,0.9958925,1
192,B20180925sunyt_TPD_DIA_vb9_12_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.993357,0.8734342,0.7111449,0.6655578,0.99997187,0.82761943,0.9987471,0.9904943,0.9633895,0.9999938,0.99269307,0.99999,0.99998784,0.99604106,0.99997604,0.9948644,0.9761746,0.99900454,0.99945945,0.9999808,0.99962175,0.99945515,0.99994445,0.9999443,0.9999869,1
193,B20180724sunyt_TPD_DIA_b80_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000293526,0.054330334,0.06093779,0.088220865,7.06E-05,0.09276235,0.001442666,0.169284,0.00295269,6.77E-06,0.01692051,4.70E-05,0.00220627,0.01602292,0.003562242,0.15071683,0.08812963,0.026147489,0.13294563,4.67E-06,5.03E-05,0.001149035,1.33E-05,5.32E-05,0.010956797,0
194,B20180720sunyt_TPD_DIA_b77_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000977811,0.0805931,0.48508438,0.21006165,0.055082187,0.38482708,0.001738289,0.09680768,0.1452681,0.000366276,0.55102485,0.96675426,0.019012623,0.000977375,0.96878916,0.006897388,0.20566845,0.018868221,0.001476759,0.000233065,0.005742708,0.00483106,0.118344285,0.00406746,0.03842232,0
195,B20180813sunyt_TPD_DIA_b59_12_1_350_1800_M,M,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Benign,Malignant,Benign,Malignant,Malignant,Benign,Benign,Malignant,Malignant,Malignant,Benign,Malignant,0.003846638,0.937178,0.7497669,0.6201864,0.99997663,0.87784016,0.99834716,0.73153555,0.8162284,0.99974066,0.8934182,0.93056405,0.30981037,0.039979037,0.91389537,0.100380525,0.81394315,0.975218,0.002591348,0.2463291,0.9992908,0.99489886,0.9908598,0.00045131,0.9998796,1
196,B20180721sunyt_TPD_DIA_b78_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000216088,0.013075239,0.0778898,0.05591817,0.000268596,0.057197202,0.000923707,0.04141651,0.000664767,1.63E-05,0.001867199,1.20E-05,3.64E-05,0.009878933,2.94E-05,0.022790441,0.0700539,0.015839726,0.02638455,1.25E-05,1.07E-05,0.013565556,3.06E-06,2.39E-05,1.07E-05,0
197,B20180924sunyt_TPD_DIA_vb8_6_1_350_1800_M,M,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Benign,Benign,Benign,Malignant,Benign,Benign,Malignant,Malignant,0.010537664,0.8603779,0.64878255,0.70817345,0.9989736,0.83760697,0.9970444,0.8283168,0.98450536,0.9999341,0.90684956,0.99999523,0.9999715,0.015052411,0.999961,0.6936759,0.71229196,0.4971495,0.025909157,0.000152966,0.8568293,0.008284214,0.27317187,0.9996643,0.5610985,1
198,C20180918sunyt_TPD_DIA_vb2_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,0.000945927,0.048932295,0.17774989,0.14175466,1.76E-05,0.32322586,0.000688855,0.10782159,0.092684716,7.76E-05,0.06926516,0.00354754,0.001900515,0.43192694,0.054526318,0.18117197,0.53579736,0.83271927,0.57913625,0.006771348,9.04E-05,0.00601585,0.076716825,0.000497133,0.18395114,0
199,C20181006sunyt_TPD_DIA_vb36_7_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000250304,0.016148396,0.04186292,0.04489851,5.14E-06,0.041854434,4.83E-05,0.005116297,0.2875657,3.00E-05,0.02135036,2.35E-05,3.88E-05,0.045517866,0.001453072,0.062286317,0.032533403,0.013859144,0.00484868,0.000871549,4.94E-06,0.000855164,9.18E-06,6.30E-06,7.02E-05,0
200,B20181005sunyt_TPD_DIA_vb33_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,0.000200877,0.32337508,0.18348719,0.13568309,3.89E-05,0.20771791,0.001047777,0.3610047,0.005375718,0.000300302,0.01264246,1.35E-05,0.000202233,0.004134392,0.000102336,0.00546108,0.15761115,0.26778036,0.83810633,5.36E-05,4.45E-06,0.016939027,2.40E-07,0.005920587,0.001041571,0
201,B20180921sunyt_TPD_DIA_vb4_10_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000415527,0.10301737,0.055760395,0.07852245,4.41E-06,0.024843773,6.86E-05,0.037520785,0.008292084,5.50E-05,0.004669135,0.43465957,0.001231545,0.003173915,0.000939252,0.24217859,0.115553804,0.021422673,0.023142548,3.01E-05,6.55E-06,0.000331601,7.91E-06,9.44E-05,1.01E-05,0
202,C20180917sunyt_TPD_DIA_vb1_3_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,0.000178696,0.14552659,0.12399654,0.12218351,2.98E-05,0.035891417,0.001993367,0.07828672,0.10958875,2.62E-05,0.015712209,0.004351529,0.000139625,0.003192485,0.000124193,0.002279812,0.34634867,0.012405684,0.004234787,0.4233076,9.31E-06,0.001112069,0.000582776,0.000146833,0.85558605,0
203,B20180821sunyt_TPD_DIA_b71_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.0016538,0.1523204,0.09969978,0.14547013,2.57E-06,0.021720579,0.010952706,0.07001038,0.001362355,6.03E-06,0.04911941,0.000367219,0.000158456,0.002500331,0.000679373,0.15712014,0.266579,0.035616435,0.002833289,0.015649773,0.01138165,0.0011858,5.10E-06,1.19E-05,0.000268226,0
204,B20180808sunyt_TPD_DIA_b70_14_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000432191,0.1717531,0.14650361,0.09201147,3.69E-06,0.032594226,9.31E-05,0.020832771,0.005124794,3.46E-05,0.003932593,2.73E-05,0.007345896,0.031341523,0.001915327,0.003937903,0.15136233,0.11427187,0.001166272,0.000126471,0.000122039,0.011271286,2.98E-06,1.49E-05,9.38E-06,0
205,B20180801sunyt_TPD_DIA_b83_12_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.001452738,0.090759255,0.044326276,0.04669808,2.19E-05,0.03647572,0.000264563,0.034237392,0.000686957,1.88E-05,0.001038902,2.21E-05,1.39E-05,0.002939032,3.17E-05,0.0022284,0.070280254,0.02939646,0.03746237,1.13E-05,2.05E-05,0.000312505,5.76E-06,5.67E-06,4.83E-05,0
206,B20180808sunyt_TPD_DIA_b10_11_1_350_1800_M,M,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.92128515,0.9550657,0.32122165,0.70900226,0.99999404,0.9184159,0.9957113,0.8860384,0.986624,0.9991055,0.45800155,0.99996006,0.99997973,0.98667866,0.99979275,0.9907127,0.91033214,0.8784902,0.9749194,0.99990976,0.57613295,0.9729106,0.9867453,0.90812093,0.99664164,1
207,B20180718sunyt_TPD_DIA_b73_13_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000238051,0.017551789,0.047346402,0.046975013,0.112623684,0.036500324,0.040380314,0.020669121,0.002153209,6.73E-06,0.036137465,3.35E-05,1.41E-05,0.001481373,1.43E-05,0.01038555,0.050452843,0.007938272,0.003341744,6.46E-05,1.43E-05,0.000407548,9.37E-07,8.33E-06,0.000199964,0
208,B20180825sunyt_TPD_DIA_b31_3_1_350_1800_M,M,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Malignant,Malignant,Malignant,0.049402133,0.79448,0.6849597,0.67108434,0.9997991,0.79783607,0.39638835,0.6386035,0.91011816,0.9997501,0.8637204,0.87004215,0.9978514,0.45749363,0.9826529,0.5653158,0.9112385,0.9588116,0.8002287,0.000453993,0.9998342,0.016215943,0.99986005,0.9660827,0.98823303,1
209,B20181001sunyt_TPD_DIA_vb25_14_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000558571,0.013108163,0.046027012,0.13185444,1.51E-06,0.019990982,8.10E-05,0.03827529,0.002179976,3.11E-05,0.002561139,3.98E-06,1.41E-05,0.000359305,6.34E-06,0.005499726,0.034124378,0.010522937,0.000607344,1.32E-05,2.01E-06,0.00123567,1.97E-06,4.81E-06,1.38E-05,0
210,B20180718sunyt_TPD_DIA_b73_15_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.11895397,0.43072957,0.43080914,0.25736642,0.001183505,0.30799523,0.000316954,0.41246623,0.90789837,0.50371534,0.1882199,0.002278027,0.002271551,0.07321388,0.001177476,0.05074584,0.538157,0.9315268,0.025919745,0.000489867,0.01262187,0.041603822,0.000531076,0.43689132,0.000477835,0
211,A20180920sunyt_TPD_DIA_vb5_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000215786,0.11019037,0.11189625,0.12683856,1.49E-05,0.042534154,0.000109636,0.042983484,0.028619887,2.48E-05,0.013999715,7.78E-05,2.96E-05,0.000715046,1.62E-05,0.005080859,0.15982193,0.029221702,0.023924792,1.58E-05,7.43E-06,0.000246302,3.20E-05,1.48E-05,0.000321493,0
212,B20180921sunyt_TPD_DIA_vb4_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000466005,0.047871206,0.18968274,0.13083819,0.001090181,0.21759343,0.000257729,0.21934983,0.006132562,0.000177518,0.004508167,0.001544468,0.050007477,0.069356754,0.0002605,0.009242199,0.080946505,0.03838419,0.007117586,0.000406448,0.03344414,0.004653932,1.43E-05,1.73E-05,1.52E-05,0
213,B20180825sunyt_TPD_DIA_b34_13_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.5413701,0.7309894,0.9002245,0.7323471,0.9991302,0.8992418,0.9935588,0.80662245,0.12008479,0.9999436,0.81070054,0.99697506,0.98151016,0.9433722,0.9990069,0.626366,0.742795,0.8335454,0.5362816,0.9994605,0.99878997,0.7707525,0.9999536,0.9990675,0.9986865,1
214,B20180619sunyt_TPD_DIA_b52_1_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,0.98870975,0.9143783,0.8784133,0.6613147,0.99997795,0.91342455,0.99942136,0.98147917,0.9241407,0.99997747,0.9949018,0.9999901,0.9985436,0.67051005,0.99968755,0.9370222,0.91863143,0.99877447,0.99812096,0.99989414,0.24543487,0.9985551,0.9999913,0.9999876,0.99963605,1
215,C20180929sunyt_TPD_DIA_vb19_11_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.0001531,0.039163038,0.083906166,0.11480679,6.35E-06,0.05567164,0.000186584,0.046112146,0.06739182,0.000121214,0.004660292,0.002098706,0.003255871,0.118143536,7.11E-05,0.045682415,0.07933703,0.10139712,0.060818873,0.001063481,1.31E-05,0.000783519,1.45E-05,5.07E-06,0.000298312,0
216,B20181001sunyt_TPD_DIA_vb25_7_1_350_1800_B,B,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Malignant,Benign,Malignant,Benign,Benign,0.005004003,0.7406664,0.41454786,0.3077808,0.000419377,0.5019069,0.3391867,0.5362239,0.024992686,0.99957377,0.061544314,6.86E-05,0.006679601,0.26429382,0.03687891,0.19221474,0.57837343,0.07407345,0.96823287,0.002133561,0.91399944,0.07276072,0.7944869,0.001128759,0.000220563,0
217,B20180813sunyt_TPD_DIA_b59_3_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000190987,0.18365142,0.107922174,0.04700684,1.39E-05,0.02261112,0.000117573,0.007840889,0.002014572,1.27E-05,0.004308171,6.32E-06,1.92E-05,0.000798689,8.49E-06,0.002008385,0.15053219,0.079439975,0.002627867,6.74E-05,0.001393174,0.002270445,5.93E-06,7.13E-06,8.56E-06,0
218,B20180621sunyt_TPD_DIA_b55_2_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000755315,0.07176012,0.18380883,0.112625,2.81E-05,0.13828507,0.000232729,0.03135038,0.02157006,5.42E-05,0.0835563,0.000627285,0.000416922,0.25263906,2.13E-05,0.005671396,0.35088786,0.17226158,0.000921457,7.79E-05,0.000189657,0.000354557,5.78E-06,4.34E-05,2.02E-05,0
219,B20181009sunyt_TPD_DIA_vb9_7_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.020583725,0.23239146,0.35195908,0.20333478,0.000143094,0.16015664,0.001510414,0.2735411,0.09246638,0.003477185,0.124125205,0.002510943,0.9835903,0.8899121,0.018500946,0.021605039,0.4944611,0.57512355,0.014894094,0.000529992,0.25845158,0.014363321,0.006361289,0.28373942,0.00124722,0
